Node	dPC	dPCintra	dPCflux	dPCconnector	varPC	varPCintra	varPCflux	varPCconnector	
166	0.447468	0.000826902	0.44664	1.8028e-06	3.88661e+07	71823	3.87942e+07	156.587	
167	0.0902778	3.3572e-05	0.0902442	6.71882e-07	7.84134e+06	2916	7.83842e+06	58.3583	
168	0.370759	0.000483836	0.370275	1.06281e-06	3.22034e+07	42025	3.21613e+07	92.3141	
169	0.312344	0.000352587	0.31199	1.92342e-06	2.71295e+07	30625	2.70988e+07	167.064	
170	0.0989299	3.3572e-05	0.0988923	4.73263e-06	8.59285e+06	2916	8.58958e+06	411.066	
171	0.117105	5.32363e-05	0.117052	6.715e-07	1.01715e+07	4624	1.01669e+07	58.3251	
172	0.0794324	2.6526e-05	0.0794059	6.69326e-07	6.89933e+06	2304	6.89703e+06	58.1363	
173	0.0936528	3.3572e-05	0.0936192	6.70552e-07	8.13448e+06	2916	8.13157e+06	58.2428	
174	0.228176	0.000182781	0.227985	8.67239e-06	1.98189e+07	15876	1.98023e+07	753.266	
175	0.10427	4.00769e-05	0.104228	2.16711e-06	9.05671e+06	3481	9.0531e+06	188.23	
176	0.153854	8.71422e-05	0.153766	6.69951e-07	1.33634e+07	7569	1.33558e+07	58.1905	
177	0.122101	5.01508e-05	0.121993	5.79703e-05	1.06054e+07	4356	1.05961e+07	5035.18	
178	0.706158	0.0031612	0.702996	6.79444e-07	6.13354e+07	274576	6.10608e+07	59.0151	
179	0.222899	0.000302148	0.222597	6.69765e-07	1.93605e+07	26244	1.93343e+07	58.1744	
180	0.481772	0.00145093	0.480321	6.69384e-07	4.18458e+07	126025	4.17197e+07	58.1413	
181	0.121406	9.11948e-05	0.121315	6.70578e-07	1.0545e+07	7921	1.05371e+07	58.245	
182	0.100642	6.64993e-05	0.100575	6.72436e-07	8.74157e+06	5776	8.7358e+06	58.4064	
183	0.250441	0.000406917	0.250033	1.62322e-06	2.17527e+07	35344	2.17173e+07	140.99	
184	0.229742	0.000340602	0.229402	6.67199e-07	1.99549e+07	29584	1.99253e+07	57.9516	
185	0.132746	0.000112839	0.132633	6.72604e-07	1.153e+07	9801	1.15202e+07	58.421	
186	0.0677363	2.99454e-05	0.0677046	2.33377e-06	5.88343e+06	2601	5.88069e+06	202.706	
187	0.0459416	3.48269e-05	0.0459068	6.68884e-07	3.9904e+06	3025	3.98737e+06	58.0979	
